"txn_id","amount","counterparty_name","counterparty_iban","purpose","currency","side","booking_date","value_date"
"4739285600","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-09-11 23:00:00+00","2025-09-11 23:00:00+00"
"4739286207","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-04-04 23:00:00+00","2025-04-04 23:00:00+00"
"4739286274","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-06-07 23:00:00+00","2025-06-07 23:00:00+00"
"4739286376","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-09-11 23:00:00+00","2025-09-11 23:00:00+00"
"4739286241","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-05-06 23:00:00+00","2025-05-06 23:00:00+00"
"4739286341","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-08-10 23:00:00+00","2025-08-10 23:00:00+00"
"4739285398","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-03-03 23:00:00+00","2025-03-03 23:00:00+00"
"4739286173","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-03-03 23:00:00+00","2025-03-03 23:00:00+00"
"4739285361","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-01-30 23:00:00+00","2025-01-30 23:00:00+00"
"4739286139","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-01-30 23:00:00+00","2025-01-30 23:00:00+00"
"4739285499","135000","Peter Schaller","DE45700800000000039985","Miete Agnestr. 46","EUR","debit","2025-06-07 23:00:00+00","2025-06-07 23:00:00+00"
"4739285492","384369","Braumüller GmbH","DE77700800000000998642","Lohn und Gehalt","EUR","credit","2025-05-31 23:00:00+00","2025-05-31 23:00:00+00"
"4739286141","384369","Braumüller GmbH","DE13700800000000044635","Lohn und Gehalt","EUR","credit","2025-01-31 23:00:00+00","2025-01-31 23:00:00+00"
"4739285325","384369","Braumüller GmbH","DE79700800000001055545","Lohn und Gehalt","EUR","credit","2024-12-31 23:00:00+00","2024-12-31 23:00:00+00"
"4739285523","758432","Braumüller GmbH","DE77700800000000998642","Lohn und Gehalt","EUR","credit","2025-06-30 23:00:00+00","2025-06-30 23:00:00+00"
"4739286108","384369","Braumüller GmbH","DE79700800000001055545","Lohn und Gehalt","EUR","credit","2024-12-31 23:00:00+00","2024-12-31 23:00:00+00"
"4739286299","758432","Braumüller GmbH","DE77700800000000998642","Lohn und Gehalt","EUR","credit","2025-06-30 23:00:00+00","2025-06-30 23:00:00+00"
"4739285395","384369","Braumüller GmbH","DE13700800000000044635","Lohn und Gehalt","EUR","credit","2025-02-28 23:00:00+00","2025-02-28 23:00:00+00"
"4739285621","384369","Braumüller GmbH","DE37700800000133332000","Lohn und Gehalt","EUR","credit","2025-09-30 23:00:00+00","2025-10-01 23:00:00+00"
"4739286203","384369","Braumüller GmbH","DE13700800000000044635","Lohn und Gehalt","EUR","credit","2025-03-31 23:00:00+00","2025-03-31 23:00:00+00"
"4739285589","384369","Braumüller GmbH","DE37700800000133332000","Lohn und Gehalt","EUR","credit","2025-08-31 23:00:00+00","2025-08-31 23:00:00+00"
"4739286170","384369","Braumüller GmbH","DE13700800000000044635","Lohn und Gehalt","EUR","credit","2025-02-28 23:00:00+00","2025-02-28 23:00:00+00"
"4739286397","384369","Braumüller GmbH","DE37700800000133332000","Lohn und Gehalt","EUR","credit","2025-09-30 23:00:00+00","2025-10-01 23:00:00+00"
"4739285428","384369","Braumüller GmbH","DE13700800000000044635","Lohn und Gehalt","EUR","credit","2025-03-31 23:00:00+00","2025-03-31 23:00:00+00"
"4739286365","384369","Braumüller GmbH","DE37700800000133332000","Lohn und Gehalt","EUR","credit","2025-08-31 23:00:00+00","2025-08-31 23:00:00+00"
"4739285364","384369","Braumüller GmbH","DE13700800000000044635","Lohn und Gehalt","EUR","credit","2025-01-31 23:00:00+00","2025-01-31 23:00:00+00"
"4739286331","384369","Braumüller GmbH","DE13700800000000044635","Lohn und Gehalt","EUR","credit","2025-07-31 23:00:00+00","2025-07-31 23:00:00+00"
"4739285460","384369","Braumüller GmbH","DE37700800000133332000","Lohn und Gehalt","EUR","credit","2025-04-30 23:00:00+00","2025-04-30 23:00:00+00"
"4739285555","384369","Braumüller GmbH","DE13700800000000044635","Lohn und Gehalt","EUR","credit","2025-07-31 23:00:00+00","2025-07-31 23:00:00+00"
"4739286235","384369","Braumüller GmbH","DE37700800000133332000","Lohn und Gehalt","EUR","credit","2025-04-30 23:00:00+00","2025-04-30 23:00:00+00"
"4739286267","384369","Braumüller GmbH","DE77700800000000998642","Lohn und Gehalt","EUR","credit","2025-05-31 23:00:00+00","2025-05-31 23:00:00+00"
"4739285511","37300","Bankhaus Max Flessa und Co","DE89700800000000057526","Kreditkartenabr.","EUR","debit","2025-06-20 23:00:00+00","2025-06-20 23:00:00+00"
"4739285377","37300","Bankhaus Max Flessa und Co","DE69700800000123456921","Kreditkartenabr.","EUR","debit","2025-02-12 23:00:00+00","2025-02-12 23:00:00+00"
"4739286118","17898","Bankhaus Max Flessa und Co","DE78700800000144443000","Kreditkartenabr.","EUR","debit","2025-01-11 23:00:00+00","2025-01-11 23:00:00+00"
"4739286389","37300","Bankhaus Max Flessa und Co","DE94700800000000003213","Kreditkartenabr.","EUR","debit","2025-09-24 23:00:00+00","2025-09-24 23:00:00+00"
"4739286185","37300","Bankhaus Max Flessa und Co","DE42700800000056456500","Kreditkartenabr.","EUR","debit","2025-03-16 23:00:00+00","2025-03-16 23:00:00+00"
"4739285410","37300","Bankhaus Max Flessa und Co","DE42700800000056456500","Kreditkartenabr.","EUR","debit","2025-03-16 23:00:00+00","2025-03-16 23:00:00+00"
"4739285545","37300","Bankhaus Max Flessa und Co","DE89700800000000057526","Kreditkartenabr.","EUR","debit","2025-07-22 23:00:00+00","2025-07-22 23:00:00+00"
"4739285478","37300","Bankhaus Max Flessa und Co","DE94700800000000003213","Kreditkartenabr.","EUR","debit","2025-05-19 23:00:00+00","2025-05-19 23:00:00+00"
"4739285444","37300","Bankhaus Max Flessa und Co","DE90700800000352413500","Kreditkartenabr.","EUR","debit","2025-04-17 23:00:00+00","2025-04-17 23:00:00+00"
"4739285335","17898","Bankhaus Max Flessa und Co","DE78700800000144443000","Kreditkartenabr.","EUR","debit","2025-01-11 23:00:00+00","2025-01-11 23:00:00+00"
"4739286321","37300","Bankhaus Max Flessa und Co","DE89700800000000057526","Kreditkartenabr.","EUR","debit","2025-07-22 23:00:00+00","2025-07-22 23:00:00+00"
"4739285613","37300","Bankhaus Max Flessa und Co","DE94700800000000003213","Kreditkartenabr.","EUR","debit","2025-09-24 23:00:00+00","2025-09-24 23:00:00+00"
"4739286354","37300","Bankhaus Max Flessa und Co","DE89700800000000057526","Kreditkartenabr.","EUR","debit","2025-08-23 23:00:00+00","2025-08-23 23:00:00+00"
"4739285578","37300","Bankhaus Max Flessa und Co","DE89700800000000057526","Kreditkartenabr.","EUR","debit","2025-08-23 23:00:00+00","2025-08-23 23:00:00+00"
"4739286219","37300","Bankhaus Max Flessa und Co","DE90700800000352413500","Kreditkartenabr.","EUR","debit","2025-04-17 23:00:00+00","2025-04-17 23:00:00+00"
"4739286286","37300","Bankhaus Max Flessa und Co","DE89700800000000057526","Kreditkartenabr.","EUR","debit","2025-06-20 23:00:00+00","2025-06-20 23:00:00+00"
"4739286253","37300","Bankhaus Max Flessa und Co","DE94700800000000003213","Kreditkartenabr.","EUR","debit","2025-05-19 23:00:00+00","2025-05-19 23:00:00+00"
"4739286152","37300","Bankhaus Max Flessa und Co","DE69700800000123456921","Kreditkartenabr.","EUR","debit","2025-02-12 23:00:00+00","2025-02-12 23:00:00+00"
"4739286157","3200","ebay","DE23700800000124988700","Ihr Einkauf bei Mustershop","EUR","debit","2025-02-17 23:00:00+00","2025-02-17 23:00:00+00"
"4739286191","2525","ebay","DE23700800000124988700","Ihr Einkauf bei Mustershop","EUR","debit","2025-03-21 23:00:00+00","2025-03-21 23:00:00+00"
"4739286327","3569","ebay","DE12700800000654654100","Ihr Einkauf bei Mustershop","EUR","debit","2025-07-27 23:00:00+00","2025-07-27 23:00:00+00"
"4739285484","3569","ebay","DE78700800000144443000","Ihr Einkauf bei Mustershop","EUR","debit","2025-05-24 23:00:00+00","2025-05-24 23:00:00+00"
"4739285450","5465","ebay","DE23700800000124988700","Ihr Einkauf bei Mustershop","EUR","debit","2025-04-22 23:00:00+00","2025-04-22 23:00:00+00"
"4739286294","3569","ebay","DE71700800000812369800","Ihr Einkauf bei Mustershop","EUR","debit","2025-06-25 23:00:00+00","2025-06-25 23:00:00+00"
"4739286123","3569","ebay","DE68700800000124515500","Ihr Einkauf bei Mustershop","EUR","debit","2025-01-16 23:00:00+00","2025-01-16 23:00:00+00"
"4739286225","5465","ebay","DE23700800000124988700","Ihr Einkauf bei Mustershop","EUR","debit","2025-04-22 23:00:00+00","2025-04-22 23:00:00+00"
"4739285382","3200","ebay","DE23700800000124988700","Ihr Einkauf bei Mustershop","EUR","debit","2025-02-17 23:00:00+00","2025-02-17 23:00:00+00"
"4739285551","3569","ebay","DE12700800000654654100","Ihr Einkauf bei Mustershop","EUR","debit","2025-07-27 23:00:00+00","2025-07-27 23:00:00+00"
"4739285518","3569","ebay","DE71700800000812369800","Ihr Einkauf bei Mustershop","EUR","debit","2025-06-25 23:00:00+00","2025-06-25 23:00:00+00"
"4739286259","3569","ebay","DE78700800000144443000","Ihr Einkauf bei Mustershop","EUR","debit","2025-05-24 23:00:00+00","2025-05-24 23:00:00+00"
"4739285340","3569","ebay","DE68700800000124515500","Ihr Einkauf bei Mustershop","EUR","debit","2025-01-16 23:00:00+00","2025-01-16 23:00:00+00"
"4739286362","3569","ebay","DE23700800000124988700","Ihr Einkauf bei Mustershop","EUR","debit","2025-08-28 23:00:00+00","2025-08-28 23:00:00+00"
"4739285586","3569","ebay","DE23700800000124988700","Ihr Einkauf bei Mustershop","EUR","debit","2025-08-28 23:00:00+00","2025-08-28 23:00:00+00"
"4739285619","3569","ebay","DE78700800000144443000","Ihr Einkauf bei Mustershop","EUR","debit","2025-09-29 23:00:00+00","2025-09-29 23:00:00+00"
"4739285416","2525","ebay","DE23700800000124988700","Ihr Einkauf bei Mustershop","EUR","debit","2025-03-21 23:00:00+00","2025-03-21 23:00:00+00"
"4739286395","3569","ebay","DE78700800000144443000","Ihr Einkauf bei Mustershop","EUR","debit","2025-09-29 23:00:00+00","2025-09-29 23:00:00+00"
"4739286172","300","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-03-02 23:00:00+00","2025-03-02 23:00:00+00"
"4739286240","300","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-05-05 23:00:00+00","2025-05-05 23:00:00+00"
"4739285498","300","VB Musterstadt","DE56700800000099991400","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-06-06 23:00:00+00","2025-06-06 23:00:00+00"
"4739286273","300","VB Musterstadt","DE56700800000099991400","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-06-06 23:00:00+00","2025-06-06 23:00:00+00"
"4739286340","300","VB Musterstadt","DE56700800000099991400","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-08-09 23:00:00+00","2025-08-09 23:00:00+00"
"4739285531","300","VB Musterstadt","DE56700800000099991400","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-07-08 23:00:00+00","2025-07-08 23:00:00+00"
"4739285465","300","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-05-05 23:00:00+00","2025-05-05 23:00:00+00"
"4739286375","500","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-09-10 23:00:00+00","2025-09-10 23:00:00+00"
"4739286307","300","VB Musterstadt","DE56700800000099991400","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-07-08 23:00:00+00","2025-07-08 23:00:00+00"
"4739285599","500","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-09-10 23:00:00+00","2025-09-10 23:00:00+00"
"4739286206","800","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-04-03 23:00:00+00","2025-04-03 23:00:00+00"
"4739286138","1000","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-01-29 23:00:00+00","2025-01-29 23:00:00+00"
"4739285359","1000","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-01-29 23:00:00+00","2025-01-29 23:00:00+00"
"4739285564","300","VB Musterstadt","DE56700800000099991400","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-08-09 23:00:00+00","2025-08-09 23:00:00+00"
"4739285431","800","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-04-03 23:00:00+00","2025-04-03 23:00:00+00"
"4739285397","300","VB Musterstadt","DE45700800000000039985","HERZLICHEN GLÜCKWUNSCH ZU IHREM GEWINN LOS 0815","EUR","credit","2025-03-02 23:00:00+00","2025-03-02 23:00:00+00"
"4739285598","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-09-09 23:00:00+00","2025-09-09 23:00:00+00"
"4739285497","5000","VB Musterstadt","DE58700800000018898200","Gewinnsparen","EUR","debit","2025-06-05 23:00:00+00","2025-06-05 23:00:00+00"
"4739286306","5000","VB Musterstadt","DE58700800000018898200","Gewinnsparen","EUR","debit","2025-07-07 23:00:00+00","2025-07-07 23:00:00+00"
"4739285563","5000","VB Musterstadt","DE58700800000018898200","Gewinnsparen","EUR","debit","2025-08-08 23:00:00+00","2025-08-08 23:00:00+00"
"4739286137","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-01-28 23:00:00+00","2025-01-28 23:00:00+00"
"4739285396","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-03-01 23:00:00+00","2025-03-01 23:00:00+00"
"4739286339","5000","VB Musterstadt","DE58700800000018898200","Gewinnsparen","EUR","debit","2025-08-08 23:00:00+00","2025-08-08 23:00:00+00"
"4739286171","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-03-01 23:00:00+00","2025-03-01 23:00:00+00"
"4739285430","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-04-02 23:00:00+00","2025-04-02 23:00:00+00"
"4739286205","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-04-02 23:00:00+00","2025-04-02 23:00:00+00"
"4739286239","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-05-04 23:00:00+00","2025-05-04 23:00:00+00"
"4739285530","5000","VB Musterstadt","DE58700800000018898200","Gewinnsparen","EUR","debit","2025-07-07 23:00:00+00","2025-07-07 23:00:00+00"
"4739286272","5000","VB Musterstadt","DE58700800000018898200","Gewinnsparen","EUR","debit","2025-06-05 23:00:00+00","2025-06-05 23:00:00+00"
"4739285464","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-05-04 23:00:00+00","2025-05-04 23:00:00+00"
"4739286374","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-09-09 23:00:00+00","2025-09-09 23:00:00+00"
"4739285358","5000","VB Musterstadt","DE56700800000099991400","Gewinnsparen","EUR","debit","2025-01-28 23:00:00+00","2025-01-28 23:00:00+00"
"4739286247","5000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-05-12 23:00:00+00","2025-05-12 23:00:00+00"
"4739286262","10000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-05-27 23:00:00+00","2025-05-27 23:00:00+00"
"4739285342","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-01-19 23:00:00+00","2025-01-19 23:00:00+00"
"4739286229","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-04-25 23:00:00+00","2025-04-25 23:00:00+00"
"4739285384","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-02-20 23:00:00+00","2025-02-20 23:00:00+00"
"4739285538","15000","Barabhebung","DE56700800000023235300","GA 470/11","EUR","debit","2025-07-15 23:00:00+00","2025-07-15 23:00:00+00"
"4739286213","15000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-04-10 23:00:00+00","2025-04-10 23:00:00+00"
"4739285472","5000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-05-12 23:00:00+00","2025-05-12 23:00:00+00"
"4739285404","15000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-03-09 23:00:00+00","2025-03-09 23:00:00+00"
"4739286280","15000","Barabhebung","DE56700800000023235300","GA 470/11","EUR","debit","2025-06-13 23:00:00+00","2025-06-13 23:00:00+00"
"4739285454","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-04-25 23:00:00+00","2025-04-25 23:00:00+00"
"4739285329","6000","Barabhebung","DE90700800000000000569","GA 470/11","EUR","debit","2025-01-04 23:00:00+00","2025-01-04 23:00:00+00"
"4739286112","6000","Barabhebung","DE90700800000000000569","GA 470/11","EUR","debit","2025-01-04 23:00:00+00","2025-01-04 23:00:00+00"
"4739285571","8000","Barabhebung","DE56700800000023235300","GA 470/11","EUR","debit","2025-08-16 23:00:00+00","2025-08-16 23:00:00+00"
"4739285588","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-08-31 23:00:00+00","2025-08-31 23:00:00+00"
"4739285622","10000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-10-02 23:00:00+00","2025-10-02 23:00:00+00"
"4739285418","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-03-24 23:00:00+00","2025-03-24 23:00:00+00"
"4739285606","15000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-09-17 23:00:00+00","2025-09-17 23:00:00+00"
"4739286382","15000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-09-17 23:00:00+00","2025-09-17 23:00:00+00"
"4739286398","10000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-10-02 23:00:00+00","2025-10-02 23:00:00+00"
"4739285487","10000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-05-27 23:00:00+00","2025-05-27 23:00:00+00"
"4739286364","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-08-31 23:00:00+00","2025-08-31 23:00:00+00"
"4739285371","15000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-02-05 23:00:00+00","2025-02-05 23:00:00+00"
"4739286193","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-03-24 23:00:00+00","2025-03-24 23:00:00+00"
"4739286296","10000","Barabhebung","DE13700800000000044635","GA 470/11","EUR","debit","2025-06-28 23:00:00+00","2025-06-28 23:00:00+00"
"4739285438","15000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-04-10 23:00:00+00","2025-04-10 23:00:00+00"
"4739286347","8000","Barabhebung","DE56700800000023235300","GA 470/11","EUR","debit","2025-08-16 23:00:00+00","2025-08-16 23:00:00+00"
"4739286314","15000","Barabhebung","DE56700800000023235300","GA 470/11","EUR","debit","2025-07-15 23:00:00+00","2025-07-15 23:00:00+00"
"4739286179","15000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-03-09 23:00:00+00","2025-03-09 23:00:00+00"
"4739285553","10000","Barabhebung","DE13700800000000044635","GA 470/11","EUR","debit","2025-07-30 23:00:00+00","2025-07-30 23:00:00+00"
"4739286159","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-02-20 23:00:00+00","2025-02-20 23:00:00+00"
"4739285520","10000","Barabhebung","DE13700800000000044635","GA 470/11","EUR","debit","2025-06-28 23:00:00+00","2025-06-28 23:00:00+00"
"4739285505","15000","Barabhebung","DE56700800000023235300","GA 470/11","EUR","debit","2025-06-13 23:00:00+00","2025-06-13 23:00:00+00"
"4739286146","15000","Barabhebung","DE79700800000001055545","GA 470/11","EUR","debit","2025-02-05 23:00:00+00","2025-02-05 23:00:00+00"
"4739286125","10000","Barabhebung","DE63700800000556478900","GA 470/11","EUR","debit","2025-01-19 23:00:00+00","2025-01-19 23:00:00+00"
"4739286329","10000","Barabhebung","DE13700800000000044635","GA 470/11","EUR","debit","2025-07-30 23:00:00+00","2025-07-30 23:00:00+00"
"4739286204","3750","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-04-01 23:00:00+00","2025-04-01 23:00:00+00"
"4739285496","3750","VB Musterstadt","DE73700800000144543000","DIVIDENDE 2014","EUR","credit","2025-06-04 23:00:00+00","2025-06-04 23:00:00+00"
"4739286338","3750","VB Musterstadt","DE73700800000144543000","DIVIDENDE 2014","EUR","credit","2025-08-07 23:00:00+00","2025-08-07 23:00:00+00"
"4739286271","3750","VB Musterstadt","DE73700800000144543000","DIVIDENDE 2014","EUR","credit","2025-06-04 23:00:00+00","2025-06-04 23:00:00+00"
"4739286305","3750","VB Musterstadt","DE73700800000144543000","DIVIDENDE 2014","EUR","credit","2025-07-06 23:00:00+00","2025-07-06 23:00:00+00"
"4739286373","3750","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-09-08 23:00:00+00","2025-09-08 23:00:00+00"
"4739286136","3750","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-01-27 23:00:00+00","2025-01-27 23:00:00+00"
"4739285429","3750","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-04-01 23:00:00+00","2025-04-01 23:00:00+00"
"4739285562","3750","VB Musterstadt","DE73700800000144543000","DIVIDENDE 2014","EUR","credit","2025-08-07 23:00:00+00","2025-08-07 23:00:00+00"
"4739286169","3750","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-02-28 23:00:00+00","2025-02-28 23:00:00+00"
"4739286238","3850","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-05-03 23:00:00+00","2025-05-03 23:00:00+00"
"4739285597","3750","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-09-08 23:00:00+00","2025-09-08 23:00:00+00"
"4739285356","3750","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-01-27 23:00:00+00","2025-01-27 23:00:00+00"
"4739285529","3750","VB Musterstadt","DE73700800000144543000","DIVIDENDE 2014","EUR","credit","2025-07-06 23:00:00+00","2025-07-06 23:00:00+00"
"4739285394","3750","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-02-28 23:00:00+00","2025-02-28 23:00:00+00"
"4739285463","3850","VB Musterstadt","DE58700800000018898200","DIVIDENDE 2014","EUR","credit","2025-05-03 23:00:00+00","2025-05-03 23:00:00+00"
"4739286335","40000","Girokonto","DE31700800000000065651","Dauerauftrag: Sparen","EUR","debit","2025-08-04 23:00:00+00","2025-08-04 23:00:00+00"
"4739285594","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-09-05 23:00:00+00","2025-09-05 23:00:00+00"
"4739285349","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-01-24 23:00:00+00","2025-01-24 23:00:00+00"
"4739285627","40000","Girokonto","DE36700800000124563800","Dauerauftrag: Sparen","EUR","debit","2025-10-07 23:00:00+00","2025-10-07 23:00:00+00"
"4739286131","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-01-24 23:00:00+00","2025-01-24 23:00:00+00"
"4739286166","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-02-25 23:00:00+00","2025-02-25 23:00:00+00"
"4739285391","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-02-25 23:00:00+00","2025-02-25 23:00:00+00"
"4739286200","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-03-29 23:00:00+00","2025-03-29 23:00:00+00"
"4739286403","40000","Girokonto","DE36700800000124563800","Dauerauftrag: Sparen","EUR","debit","2025-10-07 23:00:00+00","2025-10-07 23:00:00+00"
"4739286234","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-04-30 23:00:00+00","2025-04-30 23:00:00+00"
"4739286268","40000","Girokonto","DE36700800000124563800","Dauerauftrag: Sparen","EUR","debit","2025-06-01 23:00:00+00","2025-06-01 23:00:00+00"
"4739286370","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-09-05 23:00:00+00","2025-09-05 23:00:00+00"
"4739285459","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-04-30 23:00:00+00","2025-04-30 23:00:00+00"
"4739285493","40000","Girokonto","DE36700800000124563800","Dauerauftrag: Sparen","EUR","debit","2025-06-01 23:00:00+00","2025-06-01 23:00:00+00"
"4739285526","40000","Girokonto","DE11700800000012698321","Dauerauftrag: Sparen","EUR","debit","2025-07-03 23:00:00+00","2025-07-03 23:00:00+00"
"4739286302","40000","Girokonto","DE11700800000012698321","Dauerauftrag: Sparen","EUR","debit","2025-07-03 23:00:00+00","2025-07-03 23:00:00+00"
"4739285559","40000","Girokonto","DE31700800000000065651","Dauerauftrag: Sparen","EUR","debit","2025-08-04 23:00:00+00","2025-08-04 23:00:00+00"
"4739285425","40000","Girokonto","DE08700800000132486100","Dauerauftrag: Sparen","EUR","debit","2025-03-29 23:00:00+00","2025-03-29 23:00:00+00"
"4739285392","23511","HUK-COBURG-KRANKENVERS. AG","DE56700800000081134600","BEITRAG KRANKENVERSICHERUNG","EUR","debit","2025-02-26 23:00:00+00","2025-02-26 23:00:00+00"
"4739286201","23511","HUK-COBURG-KRANKENVERS. AG","DE56700800000081134600","BEITRAG KRANKENVERSICHERUNG","EUR","debit","2025-03-30 23:00:00+00","2025-03-30 23:00:00+00"
"4739286236","23511","HUK-COBURG-KRANKENVERS. AG","DE56700800000081134600","BEITRAG KRANKENVERSICHERUNG","EUR","debit","2025-05-01 23:00:00+00","2025-05-01 23:00:00+00"
"4739286303","23511","HUK-COBURG-KRANKENVERS. AG","DE08700800000132486100","BEITRAG KRANKENVERSICHERUNG","EUR","debit","2025-07-04 23:00:00+00","2025-07-04 23:00:00+00"
"4739286404","23511","HUK-COBURG-KRANKENVERS. AG","DE08700800000132486100","BEITRAG KRANKENVERSICHERUNG","EUR","debit","2025-10-08 23:00:00+00","2025-10-08 23:00:00+00"
